고유번호,언어,상호명,콘텐츠URL,주소,Latitude,Longitude,신주소,전화번호,웹사이트,운영시간,교통정보,홈페이지 언어,대표메뉴
2712,ko,뱅가,https://korean.visitseoul.net/restaurants/뱅가/KOP002708?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP002708,135-895 서울특별시 강남구 신사동 634-1,37.5264056,127.0339591,06020 서울특별시 강남구 언주로168길 6 (신사동) ,02-516-1761,,18:00~02:00(익일),3호선 압구정역 3번 출구 분당선 압구정로데오역 5번 출구,,시저샐러드 알리오올리오 코리안비프
14778,ko,라세느,https://korean.visitseoul.net/restaurants/라세느/KOP014778?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP014778,100-070 서울특별시 중구 소공동 1,37.5648094,126.9810897,04533 서울특별시 중구 을지로 30 (소공동) 롯데호텔서울 본관 1층,02-317-7171,https://app.catchtable.co.kr/ct/shop/lotteseoul_laseine,월요일~목요일 아침: 06:30~10:00 점심: 11:30~14:30 저녁: 18:00~21:30  금요일 아침: 06:30~10:00 점심: 11:30~14:30 저녁 1부: 17:30~19:30 저녁 2부: 20:00~22:00  토요일 및 공휴일 아침 : 06:30~10:00 점심 1부: 11:30~13:30 점심 2부: 14:00~16:00 저녁 1부: 17:30~19:30 저녁 2부: 20:00~22:00,2호선 을지로입구역 8번 출구에서 약 67m (도보 1분),,
47217,ko,트래버틴 ,https://korean.visitseoul.net/restaurants/2024-travertine/KOPon9z8u?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOPon9z8u, 서울 용산구 한강로3가 40-317 ,37.5248656,126.9620749,04379 서울 용산구 한강대로7길 18-7 (한강로3가) ,070-8862-6003,https://www.instagram.com/travertine_cafe/ ,11:00~20:30 (라스트 오더 20:00) ,"1호선, 경의중앙선 용산역 1번 출구에서 약 580m (도보 8분) ",,
4860,ko,굴비마을,https://korean.visitseoul.net/restaurants/굴비마을/KOP004858?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP004858,135-897 서울 강남구 신사동 652-8 652-8,37.5237529,127.0380604,"06019 서울 강남구 도산대로49길 10-8 (신사동, 신사동 K 빌딩) ",02-518-4424,,11:30 ~ 22:00,수인분당선 압구정로데오역 5번 출구에서 약 432m (도보 6분),,굴비
4143,ko,소호정,https://korean.visitseoul.net/restaurants/소호정/KOP004143?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP004143,137-899 서울 서초구 양재동 392-11 ,37.4732863,127.0487173,06783 서울 서초구 논현로 27 (소호정) ,02-579-7282,http://www.sohojung.com/default/,매일 11:00~21:00,신분당선 양재시민의숲역 3번 출구에서 약 1.1km (도보 16분),,"안동국시, 국밥, 수육, 전"
6830,ko,손칼국수,https://korean.visitseoul.net/restaurants/손칼국수/KOP006830?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP006830,110-530 서울 종로구 혜화동 74-37 ,37.5866522,127.0006947,03076 서울 종로구 혜화로 10-5 ,02-764-7947,,월요일~금요일 12:00~14:00 ,4호선 혜화역 4번 출구에서 약 393m (도보 5분),,"칼국수, 생선전, 고추전, 빈대떡"
47399,ko,관호 광화문점,https://korean.visitseoul.net/restaurants/2024-KWANHO/KOPtuyu0p?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOPtuyu0p, 서울 중구 태평로1가 62-9 ,37.5684239,126.9762464,04519 서울 중구 세종대로 135-7 (태평로1가) 2층 ,02-735-5821,https://app.catchtable.co.kr/ct/shop/kwanho_gwanghwa,평일 : 11:30~23:00  주말 및 공휴일 : 16:30~22:00,5호선 광화문역 6번 출구에서 약 226m (도보 2분),한국어,
2668,ko,착한전복 ,https://korean.visitseoul.net/restaurants/착한전복/KOP002668?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP002668,132-908 서울 도봉구 창동 334 ,37.6517833,127.0450272,01405 서울 도봉구 노해로65길 7-20 2층,02-903-4455,,매일 11:30~21:30,"1호선, 4호선 창동역 2번 출구  ",,"갈비탕, 전복삼계탕, 전복죽, 궁중갈비찜"
40794,ko,더베이커스테이블 (The Baker's Table),https://korean.visitseoul.net/restaurants/더베이커스테이블-The-Bakers-Table/KOP040794?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP040794, 서울 용산구 이태원동 691 ,37.5385051,126.9925224,04343 서울 용산구 녹사평대로 244-1 (이태원동) ,0507-1461-3503,http://www.thebakerstable.co.kr ,"월요일~금요일 08:00~21:00, 토요일~일요일 08:00~20:00",6호선 녹사평역 2번 출구에서 약 454m (도보 7분),영어,
28498,ko,더리버 벨라쿠치나,https://korean.visitseoul.net/restaurants/더리버-벨라쿠치나/KOP028498?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP028498, 서울 서초구 반포동 1337-4 ,37.5070437,126.9914923,06500 서울 서초구 신반포로11길 39 (한강공원 구반포안내센터) The River ,02-595-7145,http://the-river.co.kr/,매일 12:00 - 15:00 / 17:30 - 21:00,"4,9호선 동작역 1번 출구 9호선 구반포역 2번 출구",한국어,"벨라 코스, 쿠치나 코스, 더리버 코스, 아보카도 새우 샐러드"
31013,ko,두르가 본점 ,https://korean.visitseoul.net/restaurants/두르가-본점/KOP031013?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP031013,110-888 서울 종로구 종로1가 24 ,37.5704585,126.9798503,"03157 서울 종로구 종로 19 (종로1가, 르메이에르종로타운 1 B1) ",02-733-4786,http://www.durga.co.kr/,매일 10:00 ~ 14:00 / 17:00 ~ 22 :00 (21:00 주문 마감),1호선 종각역 1번 출구에서 약 256m (도보 4분),,
12282,ko,놋그릇가지런히 놋이,https://korean.visitseoul.net/restaurants/놋그릇가지런히-놋이/KOP012278?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP012278, 종로구 통인동 118-9 ,37.5799691,126.9709288,03036 서울특별시 종로구 자하문로13길 3 (통인동) ,02-736-6262,https://www.noshimall.co.kr/,10:00 ~ 19:00,3호선 경복궁역 2번 출구에서 약 448m (도보 8분) ,,
3349,ko,구마산,https://korean.visitseoul.net/restaurants/구마산1/KOP003346?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP003346,150-889 서울특별시 영등포구 여의도동 43,37.5214292,126.9306415,07333 서울특별시 영등포구 국제금융로 70 (여의도동) ,02-782-3269,,11:30 ~ 15:00 / 17:00 ~ 21:00,"9호선, 신림선 샛강역 2번 출구에서 약 544m (도보 8분) ",,소갈비
13081,ko,명륜손칼국수,https://korean.visitseoul.net/restaurants/명륜손칼국수/KOP013078?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP013078,110-521 서울특별시 종로구 명륜1가 31-23,37.5894286,126.9988897,03068 서울특별시 종로구 혜화로 45-5 (명륜1가) ,02-742-8662,,11:30 - 13:30,4호선 한성대입구역 5번 출구에서 약 802m (도보 14분),,손칼국수 수육 문어 설렁탕
13236,ko,눈나무집,https://korean.visitseoul.net/restaurants/눈나무집1/KOP013234?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP013234,110-230 서울특별시 종로구 삼청동 20-8,37.5874795,126.9818821,03050 서울특별시 종로구 삼청로 136-1 (삼청동) ,02-739-6742,,11:00 ~ 21:00,3호선 안국역 1번 출구에서 약 1.5km (도보 25분) ,,"떡갈비, 녹두빈대떡, 두부김치, 평양만두, 김치말이국수"
8647,ko,할머니현대낙지집,https://korean.visitseoul.net/restaurants/할머니현대낙지집/KOP008647?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP008647,135-890 서울 강남구 신사동 550-3 ,37.5236092,127.0233673,06029 서울 강남구 압구정로14길 11 ,02-544-8020,,"월요일~토요일 11:30~15:00, 17:00~21:30",3호선 압구정역 5번 출구에서 약 597m (도보 5분),,"낙지볶음, 세발낙지볶음, 감자탕"
12154,ko,코레아노스키친 본점,https://korean.visitseoul.net/restaurants/코레아노스키친-압구정점/KOP012153?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP012153, 강남구 신사동 657-11 지하1층,37.5261471,127.0377139,06018 서울특별시 강남구 선릉로157길 25 (신사동) 지하1층,02-547-4427,http://coreanoskitchen.com/,일~수 12:00~22:30 / 목~토 12:00~23:00,분당선 압구정로데오역 5번 출구,"한국어, 영어","치킨 타코, 치킨 퀘사디아, 스테이크 부리토"
429,ko,진풍정 (서울역점) ,https://korean.visitseoul.net/restaurants/진진바라-서울역점/KOP000429?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP000429,140-709 서울 용산구 동자동 12 ,37.5534081,126.9735517,04323 서울 용산구 후암로 107 (게이트웨이타워) ,02-777-8004,http://www.jinpoongjeong.com/poong/main/,매일 11:30 ~ 22:00 Break time 15:00~17:00,1호선 서울역 11번 출구 게이트타워 바로 연결 4호선 서울역 11번 출구 게이트타워 바로 연결,,"진연코스, 진풍정A, 진풍정B"
14605,ko,인사동 항아리수제비,https://korean.visitseoul.net/restaurants/인사동수제비/KOP014605?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP014605,110-300 서울특별시 종로구 관훈동 29-2,37.5741383,126.9860632,03148 서울특별시 종로구 인사동8길 14-1 (관훈동) ,02-735-3361,,"11:30~15:30, 17:00~20:50",3호선 안국역 6번 출구에서 약 455m (도보 6분),,"항아리수제비, 해물파전, 골뱅이"
6028,ko,세림,https://korean.visitseoul.net/restaurants/세림/KOP006026?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP006026,100-180 서울 중구 다동 140 140,37.5670871,126.9811402,04522 서울 중구 남대문로9길 24 (다동) ,02-319-4603,,"평일 10:00~15:00, 17:00~22:00 / 토요일 11:00~20:00",2호선 을지로입구역 2번 출구에서 약 329m (도보 4분),,"국수전골(1만5천원), 곱창전골 (1만 5천원)"
5354,ko,채근담,https://korean.visitseoul.net/restaurants/채근담/KOP005351?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP005351,135-842 서울 강남구 대치동 983 983,37.5034299,127.0650207,06188 서울 강남구 역삼로98길 23 (일동빌딩) ,02-555-9173,http://www.chaegundaam.com/,점심 11:30 ~ 15:00 저녁 17:30 ~ 22:00,2호선 삼성역 3번 출구,,채정식(점심)  담정식(저녁)  선정식(저녁) 
4240,ko,을밀대,https://korean.visitseoul.net/restaurants/을밀대/KOP004240?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP004240,121-872 서울 마포구 염리동 147-6 ,37.5474863,126.9455292,04138 서울 마포구 숭문길 24 ,02-717-1922,,매일 11:00~22:00,6호선 대흥역 2번 출구에서 약 408m (도보 6분),,"물냉면, 회냉면, 녹두전, 수육"
11791,ko,와라쿠,https://korean.visitseoul.net/restaurants/와라쿠/KOP011791?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP011791,135-888 서울 강남구 신사동 525-16 ,37.5221346,127.0207336,06028 서울 강남구 압구정로4길 13-7 ,0507-1416-2295,https://www.instagram.com/waraku_sinsa,매일 18:00~01:00 ,"3호선, 신분당선 신사역 6번 출구에서 약 721m (도보 10분)",,"네기마, 쇼우니꾸, 돈도로, 규단"
5974,ko,한추,https://korean.visitseoul.net/restaurants/한추-KR/KOP005970?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP005970,135-890 서울 강남구 신사동 549-9 549-9,37.5241075,127.0234405,06029 서울 강남구 논현로175길 68 (신사동) ,02-541-0969,,"월~목 14:00~24:00, 금~토 14:00~01:00",3호선 신사역 8번 출구에서 약 975m 도보 13분,,후라이드치킨 고추튀김 계란말이
2418,ko,보나세라,https://korean.visitseoul.net/restaurants/보나세라-KR/KOP002418?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP002418,135-896 서울 강남구 신사동 650-1 ,37.5236693,127.0356551,06021 서울 강남구 도산대로45길 18-2 ,02-543-6668,http://www.buonasera.co.kr/ko/main/main.asp,수~금 12:00 ~ 15:00 / 18:00 ~ 22:30 주말 11:15 ~ 15:00 / 17:30 ~ 22:00,3호선 압구정역 3번 출구 수인분당선 압구정로데오역 5번 출구,"한국어, 영어, 중국어",
36858,ko,느린마을 양조장 강남점,https://korean.visitseoul.net/restaurants/느린마을양조장강남점/KOP036858?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP036858, 서울 서초구 서초동 1316-28 ,37.4981412,127.0253117,06616 서울 서초구 서초대로73길 7 (서초동) 우승빌딩 지하 1층,0507-1473-7720,https://www.slowbrewpub.com/,월요일~토요일: 17:00 - 24:00 / 일요일: 16:00~23:00,"2호선, 신분당선 강남역 9번 출구에서 약 189m (도보 2분)",한국어,"느린마을 막걸리, 모듬전, 느린마을 수육"
7169,ko,서석대,https://korean.visitseoul.net/restaurants/서석대/KOP007165?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP007165,137-070 서울 서초구 서초동 1678-1 동아빌라드 1층,37.4951541,127.0194032,"06631 서울특별시 서초구 서초대로 346, 동아빌라드 1층 (서초동) ",02-537-0077,http://www.seoseokdae.com,평일 11:30 ~ 15:00 / 17:00 ~ 22:00 주말 11:30 ~ 22:00,"2,3호선 교대역 1번 출구에서 약 406m (도보 5분)",,"한우꽃등심, 한우육회, 갈낙탕, 서석대정식 "
8058,ko,일품향,https://korean.visitseoul.net/restaurants/일품향/KOP008058?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP008058,100-810 서울 중구 명동2가 105 ,37.5622223,126.9824597,04535 서울 중구 남대문로 52-13 ,02-753-6928,,매일 11:00~15:00 / 16:30~22:00   ,4호선 명동역 5번 출구에서 약 337m (도보 4분),,"잡채밥, 삼선우동, 짬뽕"
2793,ko,석파랑,https://korean.visitseoul.net/restaurants/석파랑--Seokparang/KOP002791?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP002791,110-020 서울 종로구 홍지동 125,37.5992231,126.9586235,03021 서울특별시 종로구 자하문로 309 (홍지동) ,02-395-2500,http://www.seokparang.co.kr,12:00 ~ 15:00 / 18:00 ~ 22:00,3호선 경복궁역 3번출구 ,,
31927,ko,감꽃당,https://korean.visitseoul.net/restaurants/감꽃당/KOP031927?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP031927,110-340 서울 종로구 익선동 166-17 감꽃당 ,37.5737556,126.9900695,03133 서울 종로구 돈화문로11다길 38 (익선동) 감꽃당 ,02-747-3999,,10:30 ~ 22:00,"1,3,5호선 종로3가역 6번 출구에서 약 209m (도보 3분)",,"에그타르트 4,500원"
13004,ko,황우양곱창,https://korean.visitseoul.net/restaurants/황우양곱창/KOP013003?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP013003, 서울 강남구 역삼동 689-14 700-11,37.5051884,127.0421826,06147 서울 강남구 언주로98길 5 (역삼동) ,02-554-8539,,11:30 ~ 23:00,2호선 선릉역 5번 출구,,
5292,ko,꽃지,https://korean.visitseoul.net/restaurants/꽃지/KOP005292?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP005292,135-881 서울 강남구 삼성동 160-18 160-18,37.514077,127.0616549,"06170 서울 강남구 봉은사로 610 (삼성동, 수도빌딩) ",02-561-8788,https://kkotji.modoo.at/,매일 11:30~21:30 (Break Time 15:00~17:00),9호선 봉은사역 5번 출구에서 약 33m (도보 1분),,"간장게장정식, 대하구이, 양념게장, 게살비빔밥, 뚝배기 꽃게탕"
14924,ko,오아시스,https://korean.visitseoul.net/restaurants/오아시스-KR/KOP014920?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP014920,135-954 서울특별시 강남구 청담동 88-5,37.5247834,127.0406188,06014 서울특별시 강남구 도산대로55길 20 (청담동) ,02-548-8859,http://www.instagram.com/oasisbrunch,"월요일~토요일 09:00~19:00, 일요일 09:00~18:00",수인분당선 압구정로데오역 4번 출구에서 약 247m (도보 3분),,"머쉬룸 크림 파스타, 햄 치즈 토마토 오믈렛, 에그베네딕트햄"
2906,ko,카페티퍼스트에비뉴,https://korean.visitseoul.net/restaurants/카페t1/KOP002906?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP002906,135-954 서울특별시 강남구 청담동 89-9,37.5244783,127.0419141,06016 서울특별시 강남구 도산대로59길 9 (청담동) ,02-517-0255,,"월~목 10:00~23:00, 금~일 10:00~24:00",7호선 강남구청역 4번 출구 분당선 압구정로데오역 4번 출구 도보 5분소요 ,,
46873,ko,가봉루,https://korean.visitseoul.net/restaurants/Gabongnu/KOP1y7wri?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP1y7wri, 서울 종로구 세종로 166-1 ,37.5715064,126.9762278,03183 서울 종로구 세종대로23길 3 (세종로) ,02-736-8100,,11:30~21:00,5호선 광화문역 8번 출구에서 약 101m (도보 1분),,"고기튀김, 짜장면, 삼선짬뽕, 라조위"
2713,ko,램랜드 ,https://korean.visitseoul.net/restaurants/램랜드/KOP002713?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP002713,121-876 서울 마포구 용강동 494-32 ,37.5434611,126.9389276,04159 서울 마포구 토정로 255 ,02-704-0223,http://www.lambland.kr/,"11:30~14:30, 16:30~22:00",5호선 마포역 1번 출구에서 약 807m (도보 12분),,"삼각갈비, 수육, 전골, 용봉탕"
12424,ko,정원순두부,https://korean.visitseoul.net/restaurants/정원순두부-K/KOP012424?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP012424, 서울 중구 서소문동 120-28 120-12,37.5620977,126.9741557,04513 서울 중구 세종대로11길 33 (서소문동) ,02-755-7139,,평일 10:00 ~ 15:00 / 17:00 ~ 22:00 토요일 10:30 ~ 15:00,1호선 시청역 9번 출구,,"굴순두부, 순두부, 소고기순두부"
14708,ko,차이린,https://korean.visitseoul.net/restaurants/차이린/KOP014705?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP014705,135-090 서울특별시 강남구 삼성동 71-24,37.5146372,127.053301,06086 서울특별시 강남구 삼성로112길 10 (삼성동) ,02-543-2847,,평일 11:30~15:00 / 17:00~21:30  주말 11:30~21:30,9호선 삼성중앙역 3번 출구에서 약 116m (도보 2분),,"마파두부, 꿔바로우, 양장피, 구수계"
